Index,Match
5991,24
5992,24
5993,24
5994,24
5995,24
5996,24
5997,24
6012,24
6013,24
6014,24
6015,24
6016,24
6017,24
6018,24
6056,24
6057,24
6058,24
6059,24
6060,24
6061,24
6105,24
6106,24
6107,24
6108,24
6109,24
6110,24
6111,24
7880,31
7881,31
7882,31
7883,31
7884,31
7885,31
7904,31
7905,31
7906,31
7907,31
7908,31
7909,31
7958,31
7959,31
7960,31
7961,31
7962,31
7963,31
7970,31
7971,31
7972,31
8918,35
8919,35
8920,35
8921,35
8922,35
8923,35
8924,35
8931,35
8932,35
8933,35
8934,35
8935,35
8936,35
9783,39
9784,39
9785,39
9786,39
9787,39
9788,39
9801,39
9802,39
9803,39
9804,39
9805,39
9806,39
9881,39
9882,39
9883,39
9884,39
9885,39
9886,39
9893,39
9894,39
9895,39
9896,39
9897,39
9898,39
9899,39
10301,41
10302,41
10303,41
10304,41
10305,41
10306,41
10319,41
10320,41
10321,41
10322,41
10323,41
10324,41
10394,41
10395,41
10396,41
10397,41
10398,41
10399,41
10406,41
10407,41
10408,41
10409,41
10410,41
10411,41
11081,44
11082,44
11083,44
11084,44
11085,44
11086,44
11087,44
11094,44
11095,44
11096,44
11097,44
11098,44
11099,44
11167,44
11168,44
11169,44
11170,44
11171,44
11172,44
11173,44
11188,44
11189,44
11190,44
11191,44
11192,44
11193,44
11194,44
31190,122
31191,122
31192,122
31193,122
31194,122
31195,122
31202,122
31203,122
31204,122
31205,122
31206,122
31207,122
31265,122
31266,122
31267,122
31268,122
31269,122
31270,122
31271,122
31278,122
31279,122
31280,122
31281,122
31282,122
31283,122
31284,122
31285,122
31723,124
31724,124
31725,124
31726,124
31727,124
31728,124
31735,124
31736,124
31737,124
31738,124
31739,124
31740,124
31797,124
31798,124
31799,124
31800,124
31801,124
31802,124
31822,124
31823,124
31824,124
31825,124
32908,129
32909,129
32910,129
32911,129
32912,129
32913,129
32914,129
32945,129
32946,129
32947,129
32948,129
32949,129
32950,129
33007,129
33008,129
33009,129
33010,129
33011,129
33012,129
33026,129
33027,129
33028,129
33029,129
33030,129
33031,129
33722,132
33723,132
33724,132
33725,132
33726,132
33727,132
33746,132
33747,132
33748,132
33749,132
33750,132
33751,132
33828,132
33829,132
33830,132
33831,132
33832,132
33833,132
33840,132
33841,132
33842,132
33843,132
33844,132
33845,132
34678,135
34679,135
34680,135
34681,135
34682,135
34683,135
34690,135
34691,135
34692,135
34693,135
34694,135
34695,135
34746,135
34747,135
34748,135
34749,135
34750,135
34751,135
34758,135
34759,135
34760,135
35600,139
35601,139
35602,139
35603,139
35604,139
35605,139
35606,139
35613,139
35614,139
35615,139
35616,139
35617,139
35618,139
35674,139
35675,139
35676,139
35677,139
35678,139
35679,139
35687,139
35688,139
35689,139
35690,139
35691,139
35692,139
37133,145
37134,145
37135,145
37136,145
37137,145
37138,145
37164,145
37165,145
37166,145
37167,145
37168,145
37169,145
37209,145
37210,145
37211,145
37212,145
37213,145
37214,145
37221,145
37222,145
37223,145
37224,145
37225,145
37226,145
38293,149
38294,149
38295,149
38296,149
38297,149
38298,149
38318,149
38319,149
38320,149
38321,149
38322,149
38323,149
38386,149
38387,149
38388,149
38389,149
38390,149
38391,149
38398,149
38399,149
38400,149
38401,149
38402,149
38403,149
39206,153
39207,153
39208,153
39209,153
39210,153
39211,153
39279,153
39280,153
39281,153
39282,153
39283,153
39284,153
39291,153
39292,153
39293,153
39294,153
39295,153
39296,153
39316,153
39317,153
39318,153
39319,153
39320,153
39321,153
39322,153
39323,153
40023,156
40024,156
40025,156
40026,156
40027,156
40028,156
40065,156
40066,156
40067,156
40068,156
40069,156
40070,156
40101,156
40102,156
40103,156
40104,156
40105,156
40106,156
40115,156
40116,156
40117,156
40118,156
40119,156
40120,156
40776,159
40777,159
40778,159
40779,159
40780,159
40781,159
40800,159
40801,159
40802,159
40803,159
40804,159
40805,159
40875,159
40876,159
40877,159
40878,159
40879,159
40880,159
40887,159
40888,159
40889,159
40890,159
40891,159
40892,159
40893,159
42482,165
42483,165
42484,165
42485,165
42486,165
42487,165
42494,165
42495,165
42496,165
42497,165
42498,165
42499,165
42567,165
42568,165
42569,165
42570,165
42571,165
42572,165
42579,165
42580,165
42581,165
42582,165
42583,165
42584,165
42585,165
46453,181
46454,181
46455,181
46456,181
46457,181
46458,181
46459,181
46478,181
46479,181
46480,181
46481,181
46482,181
46483,181
46532,181
46533,181
46534,181
46535,181
46536,181
46537,181
46550,181
46551,181
46552,181
46553,181
46554,181
46555,181
47350,185
47351,185
47352,185
47353,185
47354,185
47355,185
47375,185
47376,185
47377,185
47378,185
47379,185
47380,185
47381,185
47432,185
47433,185
47434,185
47435,185
47436,185
47437,185
47438,185
47445,185
47446,185
47447,185
47448,185
47449,185
47450,185
48261,188
48262,188
48263,188
48264,188
48265,188
48266,188
48279,188
48280,188
48281,188
48282,188
48283,188
48284,188
48285,188
48286,188
48349,188
48350,188
48351,188
