Index,Match
63147,245
63148,245
63149,245
63150,245
63151,245
63152,245
63878,248
63879,248
63880,248
63881,248
63882,248
63883,248
63921,248
63922,248
63923,248
63924,248
63925,248
63926,248
71240,277
71241,277
71242,277
71243,277
71244,277
71245,277
71252,277
71253,277
71254,277
71255,277
71256,277
71257,277
71312,277
71313,277
71314,277
71315,277
71316,277
71317,277
71318,277
71319,277
74502,290
74503,290
74504,290
74505,290
74506,290
74507,290
74514,290
74515,290
74516,290
74517,290
74518,290
74519,290
74520,290
74553,290
74554,290
74555,290
74556,290
74557,290
74558,290
74565,290
74566,290
74567,290
74568,290
74569,290
74570,290
75174,293
75175,293
75176,293
75177,293
75178,293
75179,293
75180,293
75187,293
75188,293
75189,293
75190,293
75191,293
75192,293
78693,307
78694,307
78695,307
78696,307
78697,307
78698,307
78699,307
78700,307
78707,307
78708,307
78709,307
78710,307
78711,307
78712,307
79231,309
79232,309
79233,309
79234,309
79235,309
79236,309
79237,309
79244,309
79245,309
79246,309
79247,309
79248,309
79249,309
79256,309
79257,309
79258,309
79259,309
79260,309
79261,309
79337,309
79338,309
79339,309
79340,309
79341,309
79342,309
80430,314
80431,314
80432,314
80433,314
80434,314
80435,314
103866,403
103867,403
103868,403
103869,403
103870,403
103871,403
103878,403
103879,403
103880,403
103881,403
103882,403
103883,403
103916,403
103917,403
103918,403
103919,403
103920,403
103921,403
103946,403
103947,403
103948,403
103949,403
103950,403
103951,403
104638,406
104639,406
104640,406
104641,406
104642,406
104643,406
104644,406
104651,406
104652,406
104653,406
104654,406
104655,406
104656,406
104664,406
104665,406
104666,406
104667,406
104668,406
104669,406
104670,406
104702,406
104703,406
104704,406
104705,406
104706,406
104707,406
104708,406
120667,468
120668,468
120669,468
120670,468
120671,468
120672,468
120752,468
120753,468
120754,468
120755,468
120756,468
120757,468
130118,506
130119,506
130120,506
130121,506
130122,506
130123,506
130136,506
130137,506
130138,506
130139,506
130140,506
130141,506
130148,506
130149,506
130150,506
130151,506
130152,506
130153,506
130221,506
130222,506
130223,506
130224,506
130225,506
130226,506
130487,508
130488,508
130489,508
130490,508
130491,508
130492,508
130515,508
130516,508
130517,508
130518,508
130519,508
130520,508
130600,508
130601,508
130602,508
130603,508
130604,508
130605,508
133113,518
133114,518
133115,518
133116,518
133117,518
133118,518
133125,518
133126,518
133127,518
133128,518
133129,518
133130,518
133137,518
133138,518
133139,518
133140,518
133141,518
133142,518
133149,518
133150,518
133151,518
133152,518
133153,518
133154,518
134961,525
134962,525
134963,525
134964,525
134965,525
134966,525
134973,525
134974,525
134975,525
134976,525
134977,525
134978,525
135011,525
135012,525
135013,525
135014,525
135015,525
135016,525
135041,525
135042,525
135043,525
135044,525
135045,525
135046,525
136139,529
136140,529
136141,529
136142,529
136143,529
136144,529
136175,529
136176,529
136177,529
136178,529
136179,529
136180,529
139272,541
139273,541
139274,541
139275,541
139276,541
139277,541
139300,541
139301,541
139302,541
139303,541
139304,541
139305,541
139312,541
139313,541
139314,541
139315,541
139316,541
139317,541
139367,541
139368,541
139369,541
139370,541
139371,541
139372,541
139373,541
