Index,Match
16004,63
16005,63
16006,63
16007,63
16008,63
16009,63
16010,63
16042,63
16043,63
16044,63
16045,63
16046,63
16047,63
16048,63
16487,65
16488,65
16489,65
16490,65
16491,65
16492,65
16499,65
16500,65
16501,65
16502,65
16503,65
16504,65
17758,70
17759,70
17760,70
17761,70
17762,70
17763,70
17788,70
17789,70
17790,70
17791,70
17792,70
17793,70
17794,70
17808,70
17809,70
17810,70
17811,70
17812,70
17813,70
17820,70
17821,70
17822,70
17823,70
17824,70
17825,70
18774,74
18775,74
18776,74
18777,74
18778,74
18779,74
18811,74
18812,74
18813,74
18814,74
18815,74
18816,74
18835,74
18836,74
18837,74
18838,74
18839,74
18840,74
18853,74
18854,74
18855,74
18856,74
18857,74
18858,74
19177,76
19178,76
19179,76
19180,76
19181,76
19182,76
19213,76
19214,76
19215,76
19216,76
19217,76
19218,76
19219,76
19252,76
19253,76
19254,76
19255,76
19256,76
19257,76
19270,76
19271,76
19272,76
19273,76
19274,76
19275,76
19276,76
19277,76
28572,112
28573,112
28574,112
28575,112
28576,112
28577,112
28638,112
28639,112
28640,112
28641,112
28642,112
28643,112
29816,117
29817,117
29818,117
29819,117
29820,117
29821,117
29859,117
29860,117
29861,117
29862,117
29863,117
29864,117
29871,117
29872,117
29873,117
29874,117
29875,117
29876,117
29877,117
29878,117
145735,566
145736,566
145737,566
145738,566
145739,566
145740,566
145753,566
145754,566
145755,566
145756,566
145757,566
145758,566
145759,566
145803,566
145804,566
145805,566
145806,566
145807,566
145808,566
145809,566
145810,566
157225,610
157226,610
157227,610
157228,610
157229,610
157230,610
157237,610
157238,610
157239,610
157240,610
157241,610
157242,610
157267,610
157268,610
157269,610
157270,610
157271,610
157272,610
157280,610
157281,610
157282,610
157283,610
157284,610
157285,610
