Index,Match
136,1
138,1
140,1
141,1
142,1
143,1
2407,10
2414,10
2415,10
2416,10
2417,10
2418,10
2421,10
2422,10
2423,10
2424,10
2426,10
3554,14
3555,14
3561,14
3562,14
3568,14
3569,14
3573,14
3577,14
3578,14
3579,14
16616,66
16617,66
16620,66
16624,66
16625,66
16627,66
16629,66
16630,66
16631,66
23049,90
23051,90
23052,90
23053,90
23054,90
23055,90
25484,100
25486,100
25487,100
25488,100
25489,100
25491,100
25492,100
25493,100
25494,100
25495,100
27064,106
27065,106
27067,106
27073,106
27075,106
27076,106
27080,106
27718,109
27720,109
27724,109
27725,109
27726,109
27728,109
27730,109
29167,114
29168,114
29169,114
29173,114
29174,114
29180,114
29182,114
29183,114
29184,114
29185,114
29186,114
29187,114
29188,114
29189,114
29190,114
29192,114
29195,114
29196,114
29198,114
29199,114
31260,122
31263,122
31265,122
31267,122
39238,153
39239,153
39245,153
39247,153
39843,155
39846,155
39847,155
39848,155
39849,155
39857,155
39860,155
39862,155
39863,155
174774,678
174779,678
174780,678
174784,678
174785,678
174786,678
206387,802
206388,802
206392,802
206396,802
206397,802
206400,802
206401,802
206402,802
206403,802
206404,802
206409,802
209272,814
209631,815
209632,815
209633,815
209634,815
209635,815
209636,815
209638,815
209801,816
209804,816
209805,816
209806,816
209807,816
209808,816
209809,816
209810,816
209811,816
209813,816
209816,816
209817,816
209818,816
209819,816
209820,816
209821,816
209822,816
209824,816
