Index,Match
131869,513
131872,513
131875,513
131876,513
131878,513
131879,513
131882,513
131883,513
131884,513
131885,513
131886,513
131888,513
131893,513
131894,513
132799,516
132800,516
132802,516
132803,516
132807,516
132808,516
132810,516
132811,516
134474,523
134476,523
134477,523
134478,523
134481,523
134483,523
134484,523
134486,523
134487,523
134488,523
134490,523
134494,523
134496,523
136471,530
136472,530
136474,530
136476,530
137492,534
137494,534
137495,534
137496,534
137499,534
137500,534
137503,534
137504,534
137505,534
137506,534
137511,534
137515,534
137517,534
137518,534
137519,534
137520,534
137521,534
137525,534
137526,534
137527,534
137530,534
137531,534
137532,534
137533,534
137536,534
138703,539
138704,539
138707,539
138709,539
138714,539
138718,539
138719,539
138723,539
138725,539
140588,546
140591,546
140592,546
140596,546
140598,546
140600,546
140602,546
140606,546
140608,546
140613,546
140614,546
140615,546
140616,546
140617,546
140620,546
140621,546
140626,546
140627,546
140631,546
140633,546
141298,549
141300,549
141302,549
141305,549
141307,549
141308,549
141309,549
141974,551
141975,551
141976,551
141977,551
141979,551
141980,551
141981,551
142569,554
142577,554
142580,554
142581,554
142582,554
142585,554
142586,554
142587,554
142588,554
142591,554
142592,554
142595,554
142596,554
142598,554
142599,554
142600,554
142602,554
142603,554
142604,554
142609,554
142612,554
142613,554
142616,554
142617,554
142620,554
142621,554
142623,554
142625,554
142629,554
142630,554
142636,554
142637,554
142639,554
142640,554
142641,554
142642,554
142643,554
142644,554
147079,571
147080,571
147085,571
147089,571
147090,571
147091,571
147093,571
148897,578
148899,578
148900,578
148902,578
148905,578
148907,578
148909,578
148910,578
148912,578
148913,578
148914,578
148916,578
148920,578
148921,578
148924,578
148927,578
148928,578
148929,578
148930,578
148931,578
149432,580
150764,585
150765,585
150768,585
150769,585
151802,589
151803,589
151804,589
151805,589
152525,592
152526,592
152528,592
152529,592
152530,592
152531,592
152532,592
152534,592
152536,592
152537,592
152541,592
152544,592
152547,592
152548,592
153375,595
153376,595
153377,595
153378,595
153379,595
153381,595
153382,595
155037,601
155038,601
155040,601
155041,601
155042,601
155044,601
155046,601
155047,601
155050,601
155051,601
155054,601
155057,601
155058,601
157047,609
157048,609
157049,609
157055,609
157058,609
157061,609
157062,609
157063,609
157064,609
157065,609
157066,609
157067,609
157068,609
157070,609
157071,609
157073,609
157074,609
157075,609
157077,609
157078,609
157081,609
157085,609
157086,609
157087,609
157092,609
157093,609
157094,609
157097,609
157098,609
157099,609
157100,609
157101,609
157105,609
157108,609
157109,609
157113,609
157117,609
157118,609
157121,609
157122,609
157123,609
157124,609
162378,630
162379,630
162391,630
162404,630
162406,630
162408,630
162411,630
162412,630
162413,630
162414,630
162415,630
162416,630
162417,630
162418,630
162420,630
162422,630
162423,630
162424,630
162425,630
162431,630
162432,630
162437,630
162438,630
162439,630
162444,630
162445,630
162446,630
162447,630
162448,630
162449,630
162451,630
162454,630
162456,630
162458,630
162459,630
162463,630
162464,630
162465,630
162466,630
162467,630
162468,630
162469,630
162470,630
162473,630
162474,630
162475,630
193180,750
193181,750
193182,750
193183,750
193184,750
193188,750
193189,750
193190,750
